X,Y,OBJECTID,FIRE_ID,ASMNT_TYPE,PRE_ID,POST_ID,NODATA_THRESHOLD,LOW_THRESHOLD,MODERATE_THRESHOLD,HIGH_THRESHOLD,LATITUDE,LONGITUDE,FIRE_TYPE,FIRE_NAME,GREENNESS_THRESHOLD,IG_DATE,ACRES,IRWINID,MAP_ID,MAP_PROG,PERIM_ID,DNBR_OFFST,DNBR_STDDV,COMMENTS
-112.928483941873,34.7789507426592,24625,AZ3477911297320180708,Initial,A12SUD20170816_30m,A12SUD20180831_30m,-970,5,380,9999,34.767,-112.927,Wildfire,STUBBS,-150,2018/07/08 00:00:00+00,6140,FD185E9D-157F-4188-A3B7-D8DDA2A72D2B,10014413,MTBS,,-48,21,Used edited geomac perimeter.
-111.442336059017,34.6817800705871,24626,AZ3478811147220180424,Initial,803703620180328,803703620180429,-970,110,9999,9999,34.681,-111.443,Prescribed Fire,UNNAMED,-150,2018/04/24 00:00:00+00,8163,,10012757,MTBS,,49,26,
-111.578279031486,34.8669765526804,24627,AZ3486411159820180720,Extended,803703620180702,803703620190721,-970,30,155,340,34.866,-111.583,Wildfire,BRISTOW,-150,2018/07/20 00:00:00+00,3786,6B577B7C-54EB-4DFC-84A6-5EF7174C3D62,10014464,MTBS,,5,22,
-111.878843985058,34.9747499407014,24628,AZ3494811187820180729,Extended,803703620180702,803703620190721,-970,50,243,470,34.974,-111.871,Wildfire,PLATYPUS,-150,2018/07/29 00:00:00+00,5547,F8AF19A2-3237-45E8-8B77-D49C83EF350D,10012779,MTBS,,-22,29,
-113.308929380441,34.881104662743,24629,AZ3495111328920180515,Initial,B12STD20180508_30m,A12STD20180702_30m,-970,35,200,330,34.878,-113.312,Wildfire,HAPPY,-150,2018/05/15 00:00:00+00,1920,F99888F6-3931-4564-BD12-6D471EA475A4,10014216,MTBS,,-11,12,
-111.575818175361,35.0828290985559,24630,AZ3510111158920180410,Initial,803703620170426,803703620180429,-970,35,255,9999,35.083,-111.575,Prescribed Fire,UNNAMED,-150,2018/04/10 00:00:00+00,1465,,10014407,MTBS,,-21,29,
-112.063027701981,35.1569919589308,24631,AZ3514111204820180420,Initial,803703620180328,803703620180429,-970,115,260,400,35.16,-112.059,Prescribed Fire,SUNFLOWER RX-2018,-150,2018/04/20 00:00:00+00,1728,E5F553AC-D398-4AED-BA4B-2158FA34E640,10012744,MTBS,,49,25,
-111.857893977926,35.1723839329504,24632,AZ3514711184120180210,Initial,803703620160322,803703620180328,-970,15,9999,9999,35.172,-111.858,Wildfire,GATE 13,-150,2018/02/10 00:00:00+00,1559,02B45208-A1EE-4755-BC44-D4230666F306,10012811,MTBS,,1,28,
-112.060878520552,35.1338407990293,24633,AZ3520111209620181115,Initial,803703620171120,803703620181123,-970,30,160,330,35.128,-112.069,Prescribed Fire,SUNFLOWER RX FY 19,-150,2018/11/15 00:00:00+00,6950,,10014410,MTBS,,-18,44,
-111.743471975011,35.4763273975509,24634,AZ3546411175320180717,Initial,803703520170901,803703520180819,-970,110,305,9999,35.478,-111.741,Wildfire,SEEP,-150,2018/07/17 00:00:00+00,5018,D574A22D-D420-487C-8C87-3AB7501CFBF6,10014403,MTBS,,39,35,
-113.633735984003,36.0853222789357,24635,AZ3610511362520180914,Initial,803803520180911,803803520180927,-970,70,9999,9999,36.083,-113.631,Prescribed Fire,TWIN WEST FY18 RX,-150,2018/09/14 00:00:00+00,1097,,10013662,MTBS,,5,14,
-111.9739299964,36.1820900306711,24636,AZ3616611201020180721,Extended,803703520180702,803703520190705,-970,-9999,187,400,36.178,-111.978,Wildfire,OBI,-150,2018/07/21 00:00:00+00,11285,8CE50F45-33F9-470E-BD64-C8AE3684E709,10011970,MTBS,,-27,43,
-112.020539776724,36.3510832392422,24637,AZ3636511203320180806,Extended,803703520180718,803703520190705,-970,50,205,410,36.349,-112.015,Wildfire,CAT,-150,2018/08/06 00:00:00+00,4578,9F800B9F-EC83-46BE-B7C0-9BBC7BE5B57F,10011513,MTBS,,18,8,
-112.30121154945,36.3662737934898,24638,AZ3636911230720180726,Initial,803703520180702,803703520190705,-970,40,191,390,36.366,-112.298,Wildfire,STINA,-150,2018/07/27 00:00:00+00,2488,05B7C1F3-50D4-4106-889C-3AB036F8B0AB,10011984,MTBS,,-14,11,
-112.233212385186,36.7251042687457,24639,AZ3674211222820181116,Initial,B12SUF20181025_30m,B12SUF20181124_30m,-970,-10,9999,9999,36.724,-112.234,Prescribed Fire,J R RX FY 19,-150,2018/11/16 00:00:00+00,3141,,10014408,MTBS,,-49,41,
-113.613031728368,36.9008491954749,24640,AZ3689811361420180708,Initial,803903420180630,803803420180725,-970,50,9999,9999,36.903,-113.614,Wildfire,MOKAAC,-150,2018/07/08 00:00:00+00,1705,AF8FCFBE-E03C-4284-9EC5-D88844704DB1,10013379,MTBS,,21,9,
-117.418332265191,33.366815546882,24641,CA3338011743020180706,Initial,804003720180621,804003720180723,-970,50,211,410,33.364,-117.418,Complex,PENDLETON COMPLEX,-150,2018/07/06 00:00:00+00,2965,E2FD3EA8-1904-4C1A-9654-F20BC8098802,10013001,MTBS,,-18,28,
-117.051312239476,33.6458298581602,24642,CA3363011706020180517,Initial,804003720180504,804003720180605,-970,90,370,9999,33.643,-117.048,Wildfire,PATTERSON,-150,2018/05/17 00:00:00+00,1301,BA3300C9-3F9A-4E4B-8E5F-742E8C35D059,10013408,MTBS,,54,13,
-117.466439499316,33.7013665908434,24643,CA3367611751620180806,Extended,804003720170720,804003720190710,-970,60,241,460,33.704,-117.468,Wildfire,HOLY,-150,2018/08/06 00:00:00+00,22845,E439FF1D-8417-4168-ABA1-5FFC32F2E185,10013013,MTBS,,-36,27,
-116.697044570268,33.7152505016633,24644,CA3372011680020180725,Extended,804003720170720,804003720190710,-970,60,209,400,33.715,-116.705,Wildfire,CRANSTON,-150,2018/07/25 00:00:00+00,13096,8F312825-9F86-41E6-BB27-DC25AF1A445F,10013011,MTBS,,-1,25,
-116.946065287799,34.1044399582036,24645,CA3409611695820180706,Extended,804003620170704,804003620190710,-970,50,216,420,34.105,-116.946,Wildfire,VALLEY,-150,2018/07/06 00:00:00+00,1250,91F6FDAF-4151-4660-97DC-F594DF7D98D4,10012984,MTBS,,-26,26,
-118.799388803181,34.1188833437186,24646,CA3424011870020181108,Initial,B11SLT20171215_30m,A11SLT20181215_30m,-970,80,365,790,34.125,-118.824,Wildfire,WOOLSEY,-150,2018/11/08 00:00:00+00,97962,FB1BA090-BA1A-48B6-981E-E4CE521A7AFB,10014763,MTBS,,26,50,
-118.954066856222,34.2099775566654,24647,CA3424011893020181108,Initial,804103620181103,804203620181110,-970,80,238,440,34.207,-118.953,Wildfire,HILL,-150,2018/11/08 00:00:00+00,4427,CC9B4AD2-BB8D-4A88-97E8-F3329ACF80EE,10013126,MTBS,,14,47,
-118.55660294848,34.5187260648859,24648,CA3449011860020180922,Initial,804103620180916,804103620181018,-970,80,281,520,34.521,-118.559,Wildfire,CHARLIE,-150,2018/09/22 00:00:00+00,3367,1EDBE08A-0F18-4AB3-BE59-D00EFE8F9DD8,10013036,MTBS,,9,32,
-118.291329482757,34.5492879337335,24649,CA3490011851020180604,Initial,804103620180527,804103620180612,-970,50,400,9999,34.55,-118.292,Wildfire,STONE,-150,2018/06/04 00:00:00+00,1659,A7D9C0A6-F17F-4052-BB7B-A817F7EAB752,10013015,MTBS,,18,13,
-120.09339909193,35.1189479259273,24650,CA3511712010020180819,Initial,804203620180806,804203620180822,-970,50,227,440,35.119,-120.097,Wildfire,FRONT,-150,2018/08/19 00:00:00+00,1126,F3289932-0A4D-489B-A907-47278A5EF662,10013185,MTBS,,-24,10,
-118.753772674846,35.3901682343803,24651,CA3540011877020180803,Initial,804103520170913,804103620180916,-970,110,9999,9999,35.388,-118.758,Wildfire,TARINA,-150,2018/08/03 00:00:00+00,4972,3B026B6F-802D-47C6-860C-0AA15C014616,10013194,MTBS,,22,33,
-120.319030531938,35.8116699847585,24652,CA3580012036020180806,Initial,804203520180721,804203520180822,-970,50,9999,9999,35.81,-120.32,Wildfire,TURKEY,-150,2018/08/06 00:00:00+00,2317,1F7501EC-9552-481D-B71A-0CCE2B257F00,10013187,MTBS,,21,9,
-118.578354384313,36.219788873294,24653,CA3622011858020181013,Extended,804103520170812,804103520190802,-970,30,232,450,36.22,-118.578,Wildfire,MOUNTAINEER FIRE,-150,2018/10/13 00:00:00+00,1313,A9D9AC1D-F711-422B-9FD7-14D58600E9C3,10012503,MTBS,,-5,15,
-118.63342171384,36.2330633200508,24654,CA3622011862020181004,Extended,804103520170812,804103520190802,-970,50,292,560,36.239,-118.632,Wildfire,ALDER,-150,2018/10/04 00:00:00+00,5221,CB032A65-0DF9-4443-83F0-C34E04507855,10012499,MTBS,,-5,15,
-118.733475888254,36.4094412863989,24655,CA3641011873720181004,Extended,804103520170711,804103520190717,-970,50,219,425,36.409,-118.733,Wildfire,EDEN,-150,2018/10/04 00:00:00+00,1805,EF41EF9A-BF58-46D3-8F4A-4E5F13BB9D02,10011573,MTBS,,-12,28,Slight edit applied to NPS provided perimeter. Initailly mapped for NPS and later reproduced by MTBS.
-120.961469810677,36.3905725863139,24656,CA3641012100020180604,Initial,804303520180509,804303520180626,-970,140,330,570,36.391,-120.962,Wildfire,AIRLINE,-150,2018/06/04 00:00:00+00,1477,245C786B-045A-4E9D-AA8D-A7001083A9CB,10013214,MTBS,,84,36,
-118.233793238958,36.6504115601728,24657,CA3664611822120180708,Extended,804103520170812,804103520190802,-970,20,280,9999,36.65,-118.233,Wildfire,GEORGES,-150,2018/07/08 00:00:00+00,3003,6200AB4F-71B1-4A58-9D9D-E7E7821C57F4,10012498,MTBS,,-28,11,
-118.08623788501,36.6801921111051,24658,CA3669011811020180419,Initial,804103520170609,804103520180511,-970,70,9999,9999,36.688,-118.085,Wildfire,MOFFAT,-150,2018/04/19 00:00:00+00,1330,C0333574-D707-46EA-BDC7-1B27A08216A1,10013285,MTBS,,44,9,
-120.788119435939,36.8446750198499,24659,CA3686012078020180502,Initial,804303420170522,804303420180509,-970,150,9999,9999,36.849,-120.786,Wildfire,NEES,-150,2018/05/02 00:00:00+00,1839,2BF1495F-153B-4EAB-99B2-1BF95ACE603D,10012729,MTBS,,65,28,
-120.294536370499,37.4122060873581,24660,CA3735012030020180615,Initial,804303420170522,804303420180626,-970,150,9999,9999,37.406,-120.292,Wildfire,PLANADA,-150,2018/06/15 00:00:00+00,4651,17215604-4520-4A08-8501-ACCA0D11A556,10012730,MTBS,,85,22,
-118.437082470151,37.4097950608035,24661,CA3741111851120180219,Initial,804103420180204,804103420180220,-970,90,9999,9999,37.41,-118.445,Wildfire,PLEASANT,-150,2018/02/19 00:00:00+00,2279,595595CC-7CDB-4607-B19C-2D631CA9A6F7,10013417,MTBS,,47,6,
-119.167687961763,37.5772374776726,24662,CA3756511912720180611,Extended,804203420180619,804203420190724,-970,45,225,440,37.588,-119.163,Wildfire,LIONS,-150,2018/06/11 00:00:00+00,14252,704959E2-6150-4C04-9C43-BCB8B584259E,10013237,MTBS,,-57,50,
-119.805349100061,37.6292846182153,24663,CA3765211988120180713,Extended,804203420180705,804203420190708,-970,50,297,570,37.635,-119.807,Wildfire,FERGUSON,-150,2018/07/13 00:00:00+00,97307,842B9C50-FEF3-4073-AF49-F433ECB1B9C0,10012147,MTBS,,-33,49,Edit applied to NPS provided fire perimeter...
-120.849453945199,38.0054668587209,24664,CA3805012095020180629,Initial,804303420180626,804303420180728,-970,50,9999,9999,38,-120.846,Wildfire,WAVERLY,-150,2018/06/29 00:00:00+00,12238,7CFB6DB5-F811-4022-9F09-3C12DB4D87E7,10012739,MTBS,,-40,12,
-121.998194448249,38.3115069035846,24665,CA3831012199020180810,Initial,804403320180804,804403320180820,-970,50,9999,9999,38.312,-121.999,Wildfire,NELSON,-150,2018/08/10 00:00:00+00,2205,E6A2529F-3381-4DC8-ADA1-15C44DD0B373,10012350,MTBS,,-10,20,
-119.820533952622,38.3775628369313,24666,CA3834911992920180801,Extended,804303320180626,804303320190731,-970,50,278,535,38.383,-119.822,Wildfire,DONNELL,-150,2018/08/01 00:00:00+00,36151,01594A1D-BC74-4A5C-A4CC-1A5FBD86F82C,10012560,MTBS,,-10,43,
-119.435774361914,38.388104137468,24667,CA3839611945120180904,Extended,804303320180626,804303320190731,-970,60,276,525,38.386,-119.429,Wildfire,BOOT,-150,2018/09/04 00:00:00+00,6955,82A5F5A3-BEBA-4F7D-9A93-921D6C743F57,10012562,MTBS,,-10,43,
-122.381790010861,38.7155146422162,24668,CA3873012240020180908,Initial,804403320180905,804403320180921,-970,60,301,570,38.714,-122.39,Wildfire,SNELL,-150,2018/09/08 00:00:00+00,2492,1848E7C2-F38E-4C15-983E-42939F378157,10012437,MTBS,,3,20,
